time,Particles > 0.3um / 0.1L air,Temperature,Gas,Humidity,Pressure,Altitude
15:15:34,156,19.3551953125,200098,33.74755425899598,1006.7729692734775,54.06580592302233
15:15:35,156,19.351875,201143,33.552231181727215,1006.7712438969685,54.080245655829614
15:15:36,156,19.3485546875,203386,33.38006648977182,1006.7604027858774,54.17097572993145
15:15:37,153,19.3458203125,203984,33.22531439756362,1006.7559790699889,54.207998368180974
15:15:38,153,19.3423046875,204105,33.09350884399368,1006.7521145639922,54.240341015851406
15:15:39,153,19.3391796875,204950,32.956149505822474,1006.7525282318933,54.23687896048201
15:15:40,153,19.336640625,205071,32.84749271294241,1006.7520666928597,54.240741657384234
15:15:41,153,19.3315625,207651,32.7500875389923,1006.7529666313844,54.233209923580056
15:15:42,153,19.326484375,207527,32.65274870916656,1006.7502202844647,54.25619457055659
15:15:43,141,19.321015625,208526,32.56682730388111,1006.7431957679541,54.31498418137445
15:15:44,141,19.31671875,207776,32.509516532176995,1006.741713248609,54.32739173047291
15:15:45,141,19.314375,210043,32.46947272539838,1006.7415675000833,54.32861153456885
15:15:46,144,19.3141796875,210425,32.40688347138757,1006.739428469906,54.34651360363708
15:15:47,144,19.3128125,212229,32.37264184217117,1006.7372165636075,54.36502562325828
15:15:48,144,19.313203125,212750,32.366991310041506,1006.7396715768165,54.34447898062639
15:15:49,141,19.314375,213537,32.32730316216907,1006.7415675000833,54.32861153456885
15:15:50,141,19.3159375,212881,32.28197834206241,1006.7368032076166,54.36848511080267
15:15:51,141,19.3176953125,215663,32.24236550432903,1006.7378240226026,54.35994163751111
15:15:52,144,19.321015625,215261,32.197223997644585,1006.7395496436724,54.34549946979698
15:15:53,144,19.32609375,213012,32.18064242293297,1006.7404729311207,54.337772247281436
15:15:54,144,19.3309765625,213669,32.27196323973376,1006.7374339570072,54.36320619984487
15:15:55,117,19.3360546875,214728,32.38610471258457,1006.7420032242901,54.32496485541409
15:15:56,117,19.34171875,213405,32.483318345805365,1006.7347585422161,54.38559748279266
15:15:57,117,19.34953125,216878,32.540938724442995,1006.7401049739049,54.340851772138244
15:15:58,117,19.358125,217969,32.58157004725579,1006.7412456502544,54.331305172890836
15:15:59,117,19.366328125,214462,32.61648262444947,1006.7381077135975,54.35756735304346
15:16:00,117,19.3774609375,216607,32.65736736453701,1006.7360623877108,54.37468523486922
15:16:01,108,19.389765625,216607,32.69267237385557,1006.730442411093,54.421720473989055
15:16:02,108,19.401875,218933,32.72796970463446,1006.7317987503558,54.41036885186141
15:16:03,108,19.4153515625,220887,32.72349304174038,1006.7335427807953,54.39577254075347
15:16:04,108,19.428046875,220465,32.68474734136701,1006.7303755834769,54.42227977526367
15:16:05,108,19.4403515625,222304,32.61748950935237,1006.7010481364553,54.66773327763178
15:16:06,108,19.4520703125,222446,32.54451295639285,1006.6817117483911,54.82957065322354
15:16:07,108,19.4637890625,223595,32.43742754355313,1006.6733148127723,54.89985023055172
15:16:08,108,19.4758984375,224900,32.347509613545604,1006.6546078089427,55.05642337972578
15:16:09,108,19.4876171875,224609,32.24056049572794,1006.6516794083445,55.080933605808255
15:16:10,105,19.49796875,225486,32.17331627878302,1006.6738923973757,54.895016023015394
15:16:11,105,19.5065625,226074,32.083236432352194,1006.6877918064872,54.7786828716869
15:16:12,105,19.5157421875,227559,32.010281777306666,1006.6953445243217,54.715469832942276
15:16:13,114,19.523359375,228158,31.93722234295995,1006.6985463034871,54.68867241782676
15:16:14,114,19.5284375,228158,31.892314788692794,1006.7104068125377,54.58940602783019
15:16:15,114,19.5325390625,228158,31.81333331830103,1006.7133932966012,54.5644108340816
15:16:16,111,19.5352734375,230587,31.751262586738736,1006.7105211670939,54.58844894333645
15:16:17,111,19.5378125,230740,31.694861950684654,1006.7036857530211,54.64565773956949
15:16:18,111,19.5387890625,229975,31.632685565062854,1006.681557479208,54.83086183104191
15:16:19,96,19.539375,231976,31.58181490795894,1006.6624447406255,54.99082984861504
15:16:20,96,19.54015625,230740,31.52532431943488,1006.6582372245127,55.02604585500383
15:16:21,96,19.54015625,231666,31.474439685438988,1006.6509425343455,55.087101127748824
15:16:22,102,19.5391796875,232443,31.429138133752367,1006.6803655715271,54.84083767693426
15:16:23,102,19.53625,233068,31.383679511865008,1006.6902166602193,54.75838783453982
15:16:24,102,19.5337109375,234171,31.349565286264998,1006.6952284335957,54.71644146008094
15:16:25,120,19.529609375,234965,31.315322535133348,1006.7013603072471,54.66512056100689
15:16:26,120,19.52609375,232443,31.292430424017482,1006.7193815306284,54.514292860456564
15:16:27,120,19.521796875,234805,31.258185054585024,1006.7215498934829,54.496145006618256
15:16:28,105,19.5153515625,235603,31.229403471343062,1006.7165960009968,54.53760606434522
15:16:29,105,19.5096875,235284,31.18377211183552,1006.722023583421,54.49218051948959
15:16:30,105,19.503046875,237379,31.149350029547985,1006.7185770943947,54.52102550144828
15:16:31,111,19.49640625,238194,31.114937015991035,1006.7242482443041,54.47356152601105
15:16:32,111,19.491328125,238358,31.069395692972464,1006.7342699476736,54.389686670233466
15:16:33,111,19.4860546875,238851,31.04639296697723,1006.7348578350912,54.38476647252028
15:16:34,120,19.4817578125,237216,31.000942716959685,1006.7352016804041,54.3818887339698
15:16:35,120,19.476484375,240509,30.972319393469125,1006.7394363220425,54.34644788712337
15:16:36,120,19.4708203125,239843,30.943668458936255,1006.7412154343552,54.331558057026946
15:16:37,120,19.464375,239181,30.920586396654194,1006.730789870844,54.41881247485635
15:16:38,120,19.459296875,239181,30.914516192061793,1006.7335165038104,54.39599246052755
15:16:39,120,19.4540234375,241852,30.902799784091414,1006.7341036126159,54.39107877626661
15:16:40,120,19.4485546875,239511,30.88543872941618,1006.7307278154254,54.419331835965075
15:16:41,120,19.442890625,241514,30.87931982812229,1006.736153026374,54.37392665495141
15:16:42,120,19.4372265625,240509,30.878829660963348,1006.7397546119195,54.34378403900975
15:16:43,132,19.4315625,241683,30.867083224258987,1006.737885874808,54.359423980109284
15:16:44,132,19.426484375,241178,30.877900111871327,1006.7387882118048,54.351872086971156
15:16:46,132,19.4223828125,241178,30.900059991449464,1006.739446799246,54.346360200759854
15:16:47,153,19.4173046875,238851,30.95029095249546,1006.7348789065367,54.38459011962337
15:16:48,153,19.4126171875,238358,31.062548963541136,1006.7382361373357,54.356492541216454
15:16:49,153,19.4071484375,239346,31.18046494872739,1006.7348595070041,54.38475247981211
15:16:50,162,19.401484375,238851,31.281525793359286,1006.7421065756084,54.32409988392058
15:16:51,162,19.3942578125,239511,31.359929250810907,1006.74500244369,54.29986371207576
15:16:52,162,19.3887890625,239346,31.42157897336635,1006.7361556455584,54.37390473427841
15:16:53,147,19.3846875,239677,31.466420079735407,1006.733167038812,54.39891723578987
15:16:54,147,19.3805859375,241852,31.494317289065126,1006.7283551661317,54.43918929580077
15:16:55,147,19.376484375,241011,31.522219514688345,1006.7271897134601,54.448943355365635
15:16:56,135,19.371015625,241346,31.544352304375636,1006.7256356824402,54.46194957010475
15:16:57,135,19.3673046875,242698,31.532718223872987,1006.7178092479265,54.52745191247064
15:16:58,135,19.36359375,242698,31.532391607328826,1006.7154523833051,54.54717747016993
15:16:59,153,19.3606640625,241852,31.537787239676128,1006.7216520164221,54.49529030166067
15:17:00,153,19.3575390625,244755,31.51489975045918,1006.7275355900923,54.44604859827614
15:17:01,153,19.3555859375,245623,31.503423110807883,1006.7298454042761,54.4267170123173
15:17:02,165,19.3520703125,245449,31.48050713961491,1006.727804286505,54.443799788783394
15:17:03,165,19.3473828125,244583,31.47444410558808,1006.7238673211685,54.47674960747346
15:17:04,165,19.3434765625,246672,31.440199321255605,1006.7193710693077,54.514380415304586
15:17:05,153,19.339375,246496,31.38900238029691,1006.7182050593162,54.52413920978651
15:17:06,153,19.3356640625,247200,31.36608886023697,1006.7158478300712,54.543867812885
15:17:07,153,19.3305859375,247023,31.32047873527269,1006.7203942028428,54.50581741741039
15:17:08,171,19.3255078125,247376,31.303101314753754,1006.7158250213917,54.54405870811677
15:17:09,171,19.3188671875,248440,31.268660875601714,1006.7160202114209,54.542425082516246
15:17:10,171,19.313203125,248976,31.228673634572356,1006.7214411800627,54.49705486984438
15:17:11,198,19.3087109375,250596,31.177522156004855,1006.7159966375692,54.54262238176316
15:17:12,198,19.3044140625,249334,31.154593934185648,1006.723629162946,54.47874283899688
15:17:13,198,19.3005078125,249873,31.126066775879323,1006.7191324590586,54.51637743722739
15:17:14,189,19.2969921875,249873,31.103215448022816,1006.7189137002794,54.51820831481744
15:17:15,189,19.2934765625,250054,31.074733185536285,1006.7186948885848,54.52003963559926
15:17:16,189,19.29171875,250777,31.05767725057324,1006.7213199311938,54.49806964701879
15:17:17,180,19.288203125,252605,31.040470849536526,1006.7192780563015,54.51515887726251
15:17:18,180,19.284296875,250959,31.034498552528895,1006.7166041658793,54.53753772912189
15:17:19,180,19.279609375,251505,31.028458797198184,1006.7217809959456,54.49421082403581
15:17:20,189,19.2774609375,251323,31.02263970304204,1006.725596812304,54.46227488771574
15:17:21,189,19.2743359375,251323,31.03926708133126,1006.7205408689597,54.504589912871126
15:17:22,189,19.271796875,249873,31.04467993876736,1006.7127870737455,54.56948457393904
15:17:23,195,19.2684765625,251323,31.072561043727305,1006.7183526440381,54.52290401491786
15:17:24,195,19.2641796875,251323,31.10599794884567,1006.713223597374,54.565831119659414
15:17:25,195,19.2610546875,250054,31.133907280502633,1006.7136363101281,54.56237695002735
15:17:26,189,19.2575390625,250234,31.20689743210236,1006.7152398567237,54.54895619332266
15:17:27,189,19.2540234375,250415,31.29685215251421,1006.7223119500569,54.489767072683414
15:17:28,189,19.247578125,251323,31.375312850031186,1006.6991238269843,54.68383881982306
15:17:29,171,19.2423046875,250415,31.408731366608777,1006.6687177761355,54.938326109705
15:17:30,171,19.2387890625,251323,31.431014362741443,1006.6484472949411,55.107985924601806
15:17:31,171,19.2352734375,251688,31.43070608437403,1006.6263541734238,55.292904019740504
15:17:32,150,19.2309765625,252421,31.435977541536623,1006.6139341591418,55.3968602334691
15:17:33,150,19.2270703125,252238,31.42998681159355,1006.6076145617332,55.44975601566206
15:17:34,150,19.222578125,252421,31.423945055254183,1006.6167520489771,55.373274246961095
15:17:35,150,19.21984375,255586,31.40111614018918,1006.6414926324143,55.166195676258425
15:17:36,150,19.2176953125,254647,31.406574868232973,1006.6562443867035,55.042725521135054
15:17:37,150,19.214765625,254647,31.38373188767517,1006.66426373324,54.975605307924575
15:17:38,126,19.2118359375,253901,31.39476798499265,1006.6722829708648,54.90848643921172
15:17:39,126,19.2087109375,252238,31.366264586797634,1006.6745178589039,54.889781102705804
15:17:40,126,19.2059765625,256153,31.36602528334815,1006.6792074368892,54.85053086356198
15:17:41,111,19.2024609375,255210,31.354427455430596,1006.6808101663287,54.83711657451387
15:17:42,111,19.198359375,252605,31.354068633714686,1006.672351208374,54.90791531141541
15:17:43,111,19.1958203125,255210,31.353846513586998,1006.6390797662463,55.18639117374668
15:17:44,99,19.192890625,254647,31.359235072722388,1006.6197581712119,55.34811279760688
15:17:45,99,19.1903515625,255586,31.359012931747607,1006.5992460176199,55.51980213934557
15:17:46,99,19.1883984375,255022,31.347552709040993,1006.5887953757575,55.607276433948876
15:17:47,114,19.1860546875,256153,31.352992259577277,1006.5868261874489,55.62375907884066
15:17:48,114,19.185078125,255022,31.35290683890591,1006.5943596078064,55.560702430509
15:17:49,114,19.183515625,256722,31.36970499616586,1006.6355757526215,55.21571955825246
15:17:50,111,19.1805859375,255398,31.369448627950703,1006.661820955082,54.99605079214282
15:17:51,111,19.1770703125,255775,31.363495916475348,1006.670713934261,54.92161882081182
15:17:52,111,19.172578125,256342,31.363102906854888,1006.678026651221,54.86041364077419
15:17:53,114,19.16984375,255775,31.35157438778277,1006.6918286888663,54.74489583387611
15:17:54,114,19.166328125,258831,31.339978603153813,1006.6934306933881,54.73148774825272
15:17:55,114,19.1622265625,256722,31.317046247332986,1006.6904393023686,54.75652441250024
15:17:56,120,19.158515625,257677,31.294151992067427,1006.7008381635665,54.66949064822873
15:17:57,120,19.154609375,258445,31.276885881241043,1006.7036304333566,54.64612073715448
15:17:58,120,19.1489453125,258060,31.25382825788614,1006.7035782444469,54.646557531918646
15:17:59,120,19.14484375,258638,31.219632538941603,1006.7078768139124,54.61058074189823
15:18:00,120,19.1403515625,260192,31.19668713100422,1006.7078980561643,54.61040295560941
15:18:01,120,19.13625,259412,31.185054429638697,1006.7030836738414,54.650696838554886
15:18:02,120,19.1309765625,260387,31.156410729551478,1006.7036631192354,54.6458471728935
15:18:03,120,19.12609375,259996,31.127807236722283,1006.7012295017,54.66621533928469
15:18:04,120,19.12140625,260192,31.099226909092963,1006.6918218637175,54.744952957460164
15:18:05,138,19.1159375,260387,31.09311818689641,1006.6939074726548,54.72749731513788
15:18:06,138,19.110078125,262956,31.047547248223424,1006.7044731501944,54.639067626149306
15:18:07,138,19.1065625,259607,31.030347874768616,1006.7042515412618,54.64092237965826
15:18:08,162,19.105,261369,31.007689580632466,1006.7071904553508,54.616325197624775
15:18:09,162,19.101875,261764,31.007418928958888,1006.7112457631773,54.58238447624701
15:18:10,162,19.0989453125,261369,30.97338800488875,1006.7083273006767,54.606810409254706
15:18:11,150,19.0969921875,261764,30.967590280078067,1006.7106339938489,54.58750464577893
15:18:13,150,19.0923046875,261369,30.944672309712395,1006.7103381906918,54.589980354831205
15:18:14,150,19.0883984375,263556,30.94433460549709,1006.7131289630748,54.566623154767356
