timestamp,cps,cps_err,usv_hr
1777516787.626996,6.4,1.131370849898476,0.0802176
1777516792.717449,3.0,0.7745966692414834,0.037602
1777516797.7388592,6.6,1.1489125293076057,0.08272439999999999
1777516802.7675357,4.2,0.916515138991168,0.052642800000000003
1777516807.8419573,4.8,0.9797958971132712,0.0601632
1777516812.8689077,4.6,0.9591663046625438,0.0576564
1777516817.9546793,7.0,1.1832159566199232,0.087738
1777516822.9717455,5.2,1.0198039027185568,0.06517680000000001
1777516902.8740082,5.2,1.0198039027185568,0.06517680000000001
1777516907.9124424,4.6,0.9591663046625438,0.0576564
1777516912.9807336,8.0,1.2649110640673518,0.100272
1777516918.0489333,5.0,1.0,0.06267
1777516923.072092,6.2,1.1135528725660042,0.0777108
1777516928.1005485,5.2,1.0198039027185568,0.06517680000000001
1777516933.1595025,4.6,0.9591663046625438,0.0576564
1777516938.2287726,4.6,0.9591663046625438,0.0576564
1777516943.2658749,6.4,1.131370849898476,0.0802176
1777516948.316503,7.6,1.2328828005937953,0.0952584
1777516953.3587239,4.0,0.894427190999916,0.050136
1777516958.3931787,5.8,1.0770329614269007,0.0726972
1777516963.4662092,5.4,1.0392304845413265,0.06768360000000001
1777516968.5260758,4.4,0.938083151964686,0.05514960000000001
1777516973.5468519,7.6,1.2328828005937953,0.0952584
1777516978.619753,6.4,1.131370849898476,0.0802176
1777516983.6322863,5.2,1.0198039027185568,0.06517680000000001
1777516988.668662,6.0,1.0954451150103321,0.075204
