timestamp,temp_mean,temp_err,hum_mean,hum_err,press_mean,press_err,alt_mean,alt_err,voc_mean,voc_err
1777512255.590038,20.594843750000003,7.420398139451388,65.04834899034061,17.47613960284834,945.8666373463664,132.7194114037537,653.834135772102,1290.6160036261176,476736.8,877849.5588380505
1777512260.6705036,16.8076171875,0.009416898561396523,55.86544740520441,0.12571919434840692,1012.2916742048155,0.01671746010267916,7.981775207694516,0.13929111582427817,78455.6,13012.027214850114
1777512265.739681,16.778671875,0.009389962019027025,55.49886509261775,0.0801696743602967,1012.3096943703653,0.003601423408719128,7.831630210313439,0.030006916676496593,122920.4,12454.802729870915
1777512270.8611693,16.763554687499997,0.0014373726166380955,55.29565235625942,0.04472453430452642,1012.2899184053418,0.0023248962695187935,7.996403740103422,0.019371207832225738,163652.6,10718.885942111709
1777512275.951273,16.749765625000002,0.007885789050267062,55.17063866987653,0.020814820283040422,1012.2937947174162,0.0078109067840572985,7.964106245790975,0.06508100205309561,198061.0,9311.748944210212
1777512281.0571952,16.7217578125,0.007422286172821319,55.15019059675713,0.006574876872697551,1012.2834887181864,0.007443524715578852,8.049976691283595,0.062020302669616806,229942.0,8376.480812369835
1777512286.171905,16.70859375,0.0006943901888524686,55.162767444802896,0.006339814272226724,1012.3013308156536,0.004350765030781275,7.901315140653208,0.03625056694000726,257846.0,7555.787450689703
1777512291.2844784,16.7030859375,0.003308572996541063,55.193185182695785,0.005232391004767777,1012.2988157611337,0.0033490204422362032,7.9222705720083795,0.027904082915781916,283097.2,6649.8352280338495
1777512296.3694935,16.695390624999998,0.0014479494525657046,55.2012775021617,0.007055867003664611,1012.2912436698301,0.0027557865913460226,7.985361547830985,0.022961390989879052,307355.4,5998.059539551104
1777512301.5014937,16.693281250000002,0.0024612475003159703,55.21138313214059,0.00784675804836546,1012.302627914674,0.003323547956587261,7.890507690070133,0.027691790589287207,326322.0,5804.17122421453
1777512306.5928442,16.69296875,0.0016692078608775474,55.239881207905185,0.023385128132682734,1012.2885086863247,0.006504413422312446,8.008149756729694,0.054195330493097944,339368.6,5633.75798557233
1777512311.6414776,16.69359375,9.5683193077816e-05,55.28407096292407,0.007564092975049082,1012.2912641080305,0.006387830066666009,7.985191366024739,0.053223942088832146,360046.4,5447.309082473657
1777512316.735621,16.6860546875,0.0065631975075754415,55.25975044542356,0.015834991368936433,1012.2924501547886,0.003377897087698371,7.975309050794043,0.028144821062704155,377932.0,5382.005276846168
1777512321.8591554,16.656953125,0.008849186712277258,55.23007386999429,0.006312530658573703,1012.2887821700278,0.006459228533217073,8.00587106525418,0.05381888175853293,395932.8,4039.488007161304
1777512326.931246,16.646015625,0.0007202769107261224,55.22607788928404,0.006277785960404314,1012.3042673378425,0.0022267908355047355,7.87684801795249,0.018553577408492308,408592.8,3937.266432437612
1777512332.0181189,16.64328125,0.0027676546224876834,55.19978812460946,0.006671991056406586,1012.2846958429149,0.006631870782032916,8.039918750469838,0.055257691301167054,423115.2,4585.270522008489
1777512337.1049302,16.619570312500002,0.010969261918253261,55.17730035513299,0.013203115270611259,1012.2700916463489,0.009182528860760552,8.161603390469885,0.07651049046882942,434644.2,3540.0299659748644
1777512342.193336,16.578828125,0.010942381723072575,55.14485840619767,0.008218646450341677,1012.2936175133111,0.004462150550640444,7.965582582562661,0.03717889952486107,445656.4,3583.1626030645048
1777512347.3113215,16.5580078125,0.0042658682394015,55.15645586685309,0.006064393016979825,1012.2934071279029,0.002729473130248451,7.967335483369153,0.022742121865190968,453027.6,1897.1880876708035
1777512352.36141,16.548046875,0.0029064180058973235,55.17333295321199,0.008489803118521481,1012.3000053194294,0.0018324478319031888,7.912359130068481,0.015267982646290474,460922.4,2001.849005294855
1777512357.4521453,16.52625,0.007416116186850885,55.20555444375073,0.014424669424035379,1012.3025562926825,0.0032126647585418396,7.891104441534814,0.026767889228795347,470013.4,1736.76625946038
1777512362.588804,16.5026171875,0.0032339409430965256,55.24792124288488,0.014530936102724682,1012.3060770565331,0.001628083768236917,7.861769479225641,0.013565145028442136,476479.0,1549.1472492955602
