timestamp,temp_mean,temp_err,hum_mean,hum_err,press_mean,press_err,alt_mean,alt_err,voc_mean,voc_err
1777509506.4369247,24.4479296875,5.494003034404059,58.6876323187697,20.656322001561556,943.4483274023805,131.51025556920328,674.0091104596314,1280.5285101319578,327784.4,514181.62781826424
1777509511.559261,21.87375,0.036896800692840834,47.94628971466915,0.12705146284652719,1009.218906812762,0.006165752054170203,33.61579292701036,0.051499964156803496,130922.4,18975.78370028495
1777509516.6272922,21.960156250000004,0.015758027468167176,47.54595728554467,0.10007069437775558,1009.2537780556004,0.007456461002423903,33.324531514768374,0.06227916591251171,188249.2,14016.827135981952
1777509521.7557542,22.00265625,0.01027648184455928,47.29852728600254,0.0339933290468364,1009.2701966873267,0.007573109334310741,33.18739799589995,0.0632523409501115,229417.0,10511.456987497024
1777509526.8681674,22.025546875000003,0.0027018150727801875,47.135205784307956,0.05371891257710006,1009.2719042877322,0.005027347934426572,33.173135581817874,0.041989690962672285,262718.6,8323.420152797766
1777509531.9532776,22.000859374999997,0.012753412724946029,47.22590724003462,0.1129655732869254,1009.2545114678254,0.001306317778107439,33.31840560838258,0.010910838500330748,286416.4,5193.499575430809
1777509537.0830128,21.95546875,0.017549716627653318,47.73567765018838,0.16623383946372672,1009.2520874154576,0.003099373235885161,33.3386522161651,0.02588716841574181,304321.4,4935.104075903567
1777509542.2117567,21.8803515625,0.018783498721451245,48.31229593813221,0.15724868434212394,1009.2673020213431,0.0056609459655489235,33.21157493161693,0.04728181230906263,319037.0,4333.9480384517765
1777509547.303688,21.8105078125,0.02194652091502094,48.77794058389513,0.11495995889230057,1009.2382509557796,0.02996726457233374,33.45422317193226,0.25029954696432183,330626.8,3482.7337767908703
1777509552.4242053,21.72359375,0.026553134838028358,49.120218167600896,0.08707717534404932,1009.1757765360659,0.02010567134299443,33.976050339604704,0.16794032558504046,342179.0,2841.3923347542136
1777509557.530212,21.6377734375,0.015356283068747267,49.394991160351346,0.07516964969909391,1009.1353178712072,0.006683843684873849,34.31400136127325,0.05583120230454923,349916.2,1925.7356412550505
1777509562.6461666,21.602460937500002,0.007378574345698519,49.591623275718476,0.03881312191654689,1009.1473288383404,0.008987630268146881,34.213672432224385,0.07507421875057034,358188.6,2565.1101808694298
1777509567.7457726,21.5920703125,0.002332001805718495,49.65738271767773,0.006661616640207913,1009.0980752450585,0.033648618630563405,34.62510327942096,0.2810788488475086,365801.2,2786.9821240905007
1777509572.8154955,21.604765625,0.007735361363872149,49.62352973742699,0.008265798264684612,1009.0327482072859,0.014778677095725157,35.17081804352132,0.12345867128272232,371710.6,1744.5546824333137
1777509577.929833,21.633359374999998,0.004657128168027064,49.692875653321884,0.028523473113075116,1009.0265869579605,0.0020276449686736846,35.22228759153642,0.016938729086648383,370568.0,3477.596123761355
1777509583.0390608,21.6423046875,0.0013920726313439574,49.52195212219996,0.07691699747866623,1009.0165891845212,0.005449531195575573,35.30580830281685,0.04552519416759002,381869.8,2690.255407949215
1777509588.1209364,21.649570312499996,0.00210865149629117,49.30169777968805,0.04972111054798807,1009.0099377813274,0.0013711015762684488,35.36137388824757,0.011454184491812663,387275.4,1931.0105748027381
1777509593.2823973,21.6533203125,0.0005032851065119392,49.146886957494296,0.032610354089660384,1009.0069795331495,0.0018671030315945457,35.386087130324455,0.015597816060308151,390690.6,870.0380681326536
1777509598.3850365,21.6601953125,0.004124008521943697,49.09852565588577,0.005159205804804787,1008.9671492860452,0.025778279816445093,35.71883736628233,0.2153597861171622,393297.0,640.63468529264
1777509603.5096068,21.6665234375,0.0012290728689491254,49.07534167442701,0.04130519419736525,1008.9599526395116,0.008750949005604806,35.77895842363794,0.07310849416017776,395154.0,1716.4401533406283
1777509608.5974517,21.679492187500003,0.008449246742036369,48.945799330196266,0.011998884995647333,1008.9792906878162,0.0029015737540410624,35.6174028992647,0.024240350039638696,394174.8,907.7590869828845
1777509613.7297258,21.71578125,0.010307912094978706,48.95151104031312,0.009594942055302641,1008.9805347442058,0.0025581771666594445,35.607009794608295,0.021371512313527706,397546.4,2438.152218381781
1777509618.8453443,21.750625,0.011042050528901644,48.85496999853288,0.03186815779975737,1008.9625733597841,0.012741712781072029,35.75706435696286,0.1064485181697521,401141.8,1020.3200282264384
1777509623.9458473,21.80265625,0.016100195917868182,48.778205192636655,0.021483551658029933,1008.9076594001475,0.018496953080633604,36.21584376344174,0.15453562098101387,400615.4,992.0720941544522
1777509629.0097513,21.84640625,0.008038717041897745,48.69667897030539,0.0302707014537993,1008.9155600812671,0.007200783820370004,36.14983528622967,0.06015997267623376,402445.2,1812.4647748301206
1777509634.1399417,21.873164062500003,0.006404344228724342,48.574103507501334,0.04551485256659754,1008.9278594536738,0.002520072977917619,36.04707889270991,0.021054102933302905,405065.4,1823.1666517353808
1777509639.222818,21.897187499999998,0.0064387987919184075,48.49275721380981,0.0027218957615903565,1008.921533838207,0.005625939230355241,36.09992678859267,0.047002422070808875,405109.8,1182.5600027059938
1777509644.3667057,21.9184765625,0.005847644507753822,48.53937635524289,0.013564834094305957,1008.9085691938232,0.0045278864913433905,36.20824164706221,0.03782895286333938,404718.6,1079.6035568670566
1777509649.4198034,21.9376171875,0.00395863314379923,48.53290890151329,0.02093786597938271,1008.9204297342433,0.005903307474621052,36.109151143085015,0.04931986970964589,406282.6,529.6774867785114
1777509654.5413506,21.950078124999997,0.00245938691229631,48.45771454099967,0.02234882378337865,1008.9265786123527,0.006187437831185365,36.05777985938279,0.051693430087162096,408314.8,1799.0037687564748
1777509659.6640272,21.9595703125,0.003189280293272443,48.36208071621128,0.030295766561054788,1008.9489889427161,0.003131475671897096,35.87055300750867,0.026161582893844744,408112.2,1217.6405709403741
