timestamp,cps,cps_err,usv_hr
1777509472.019996,12.4,1.5748015748023623,0.1554216
1777509477.0577433,13.4,1.6370705543744901,0.1679556
1777509482.1113164,11.6,1.5231546211727818,0.1453944
1777509487.1882107,11.4,1.50996688705415,0.1428876
1777509492.2371366,12.2,1.5620499351813308,0.1529148
1777509497.2571187,12.0,1.5491933384829668,0.150408
1777509502.3408973,12.4,1.5748015748023623,0.1554216
1777509507.3573296,13.4,1.6370705543744901,0.1679556
1777509512.4114344,10.0,1.4142135623730951,0.12534
1777509517.4596539,11.6,1.5231546211727818,0.1453944
1777509522.525568,11.2,1.4966629547095764,0.1403808
1777509527.5573287,13.8,1.6613247725836149,0.17296920000000002
1777509532.589141,11.4,1.50996688705415,0.1428876
1777509536.6461065,8.4,1.2961481396815722,0.10528560000000001
1777509541.6655364,15.4,1.7549928774784245,0.19302360000000002
1777509546.737706,12.6,1.5874507866387544,0.1579284
1777509551.8072262,11.8,1.5362291495737215,0.1479012
1777509556.8087735,9.4,1.3711309200802089,0.11781960000000001
1777509561.8589005,8.8,1.3266499161421599,0.11029920000000001
1777509566.9083476,9.2,1.3564659966250536,0.1153128
1777509571.939544,12.6,1.5874507866387544,0.1579284
1777509577.0369287,11.2,1.4966629547095764,0.1403808
1777509582.0879312,13.2,1.624807680927192,0.16544879999999998
1777509587.1145196,13.2,1.624807680927192,0.16544879999999998
1777509592.1395073,8.8,1.3266499161421599,0.11029920000000001
1777509597.1845672,13.4,1.6370705543744901,0.1679556
1777509602.2896624,12.6,1.5874507866387544,0.1579284
1777509607.291359,13.2,1.624807680927192,0.16544879999999998
1777509612.3466508,9.0,1.3416407864998738,0.112806
1777509617.4396636,8.4,1.2961481396815722,0.10528560000000001
1777509622.476282,8.8,1.3266499161421599,0.11029920000000001
1777509627.5082765,14.0,1.6733200530681511,0.175476
1777509632.5801063,12.2,1.5620499351813308,0.1529148
1777509637.5978084,12.6,1.5874507866387544,0.1579284
1777509642.6598465,12.4,1.5748015748023623,0.1554216
1777509647.712898,12.0,1.5491933384829668,0.150408
1777509651.7033165,10.0,1.4142135623730951,0.12534
1777509656.7792246,14.4,1.6970562748477138,0.1804896
1777509661.8281896,12.2,1.5620499351813308,0.1529148
1777509666.8788915,11.0,1.4832396974191326,0.137874
1777509671.9203594,12.4,1.5748015748023623,0.1554216
1777509676.9634514,11.6,1.5231546211727818,0.1453944
1777509682.0615022,11.4,1.50996688705415,0.1428876
1777509687.0960197,10.8,1.469693845669907,0.13536720000000002
1777509692.109546,13.8,1.6613247725836149,0.17296920000000002
1777509697.183388,11.4,1.50996688705415,0.1428876
1777509702.195401,9.6,1.3856406460551018,0.1203264
1777509707.2884195,11.4,1.50996688705415,0.1428876
1777509712.3014092,12.0,1.5491933384829668,0.150408
1777509717.372555,11.4,1.50996688705415,0.1428876
1777509722.3860328,10.6,1.4560219778561037,0.1328604
1777509727.4643133,12.2,1.5620499351813308,0.1529148
1777509732.5018268,10.8,1.469693845669907,0.13536720000000002
1777509737.555023,12.6,1.5874507866387544,0.1579284
1777509742.5837712,13.4,1.6370705543744901,0.1679556
1777509747.6370618,11.6,1.5231546211727818,0.1453944
1777509752.7021842,12.0,1.5491933384829668,0.150408
1777509757.768762,13.6,1.6492422502470643,0.1704624
1777509761.7724497,6.6,1.1489125293076057,0.08272439999999999
1777509766.821655,11.8,1.5362291495737215,0.1479012
1777509771.8750196,10.0,1.4142135623730951,0.12534
1777509776.9354696,10.6,1.4560219778561037,0.1328604
1777509781.9610648,8.8,1.3266499161421599,0.11029920000000001
1777509787.0087204,11.0,1.4832396974191326,0.137874
1777509792.0867813,13.4,1.6370705543744901,0.1679556
1777509797.0986483,10.0,1.4142135623730951,0.12534
1777509802.1468723,11.8,1.5362291495737215,0.1479012
1777509807.2251635,12.4,1.5748015748023623,0.1554216
