timestamp,temp_mean,temp_err,hum_mean,hum_err,press_mean,press_err,alt_mean,alt_err,voc_mean,voc_err
1777514266.3278236,22.9573828125,6.239239226939566,62.48125449596805,18.75966762532216,945.6672544497209,132.61971877930432,655.4956584432723,1289.7852338932082,322925.8,551003.543145196
1777514271.4353986,20.0045703125,0.035338805536658933,52.522240690011714,0.1853445851792597,1011.9887820924829,0.0034945917728831655,10.505796867423523,0.029124192679847807,94439.2,14774.563592878132
1777514276.5209246,20.085625,0.014161651321936069,51.98796414970049,0.12073390766914996,1011.9879672504827,0.003118055708709471,10.51258782319638,0.025986166390662407,143259.8,12869.281788817898
1777514281.6118865,20.11671875,0.00512746463222198,51.75403449496027,0.035895875793805196,1011.9805461527989,0.0035514427759549367,10.574436109928754,0.029598254096350314,180277.0,7770.777001046936
1777514286.7380865,20.125625,0.0009375000000006276,51.815225754203695,0.02180366506632783,1011.994858296484,0.0016953482706735894,10.455157363456816,0.014129112326283909,214052.6,10052.875978544647
1777514291.8509529,20.130742187499997,0.0016498993814012622,51.66765621394369,0.0504213430793652,1011.9860532354023,0.007191376262441742,10.528539548713534,0.059933538682690246,245020.4,7847.85934124714
1777514296.9698377,20.1403125,0.0029579367215063278,51.51692787122389,0.03987086937235675,1011.9850869792347,0.004674663306785145,10.536592330127343,0.03895913844168535,269129.4,6137.372030437784
1777514302.0576873,20.151484375,0.003185450474668509,51.408607061648944,0.018979489474217688,1011.9895494177815,0.004473830706848365,10.499401941734096,0.037285230852554266,290251.6,5640.383767085356
1777514307.197485,20.165078125,0.005060968614831493,51.324876906629825,0.02168641356185392,1011.991940137004,0.0037351728931972546,10.479477497438904,0.03112917231142476,307568.2,5582.21892798912
1777514312.3025622,20.1837890625,0.00443595923955571,51.29662800602864,0.009763767967981346,1012.0029453628464,0.004077825783019651,10.38775966281054,0.03398456553753042,322400.6,4500.772004889828
1777514317.414832,20.2001171875,0.005422516622697201,51.22985397798853,0.02753422628936128,1011.9972980623983,0.005119729504912279,10.434824345337868,0.04266799796511583,336835.4,4045.437360780661
1777514322.5325863,20.21578125,0.003490360609951672,51.11207175525847,0.030604509226512977,1011.9990720704958,0.005231848578035117,10.420039727533332,0.04360234978906627,347521.4,3865.10825721609
1777514327.6389425,20.227734375,0.0033159438171412926,50.99262509316021,0.02954284194316554,1011.9922063371953,0.004032126445826511,10.47725897615835,0.03360395081095578,359507.6,2146.4859282091743
1777514332.721047,20.240117187499997,0.004156807998257175,50.87966920579615,0.04058903303161151,1012.0021201810156,0.006775120108642638,10.394636819628975,0.05646378607513462,369228.2,2493.886236378877
1777514337.8502617,20.255937499999998,0.004645646483537815,50.82441142472542,0.008072691720624104,1012.0027880163254,0.0024298912768874904,10.38907095143865,0.020250669302244544,376381.6,2756.393774481433
1777514342.917805,20.271367187499997,0.004090200035221652,50.80344961768516,0.023144882207347905,1012.002113918473,0.0030970692030482107,10.394688890570048,0.025810954199331434,386078.0,2334.9582437379904
1777514348.096493,20.284765625,0.0032508825424319965,50.77079321978518,0.007093434849802173,1011.9949443715677,0.002745051503111811,10.454440025511433,0.022877381231744705,391332.6,1652.3426521154745
1777514353.1672382,20.298632812499996,0.006024496299614185,50.7648937987525,0.008401861821572454,1011.9960795060863,0.0021919151741515304,10.444979760660862,0.018267502558103332,398775.4,2610.0704664817004
1777514358.2991445,20.312890625,0.002378004883629262,50.71583124607795,0.024492743049261564,1011.994113006399,0.004224795169194645,10.461368695380859,0.03520972722997662,404477.8,1504.6289110607972
1777514363.4253223,20.324921875,0.005043451334869164,50.63474099359735,0.00845260096208775,1011.9972813279473,0.004614867970493542,10.43496379432766,0.03846048858647424,408557.0,896.1841328655624
