timestamp,temp_mean,temp_err,hum_mean,hum_err,press_mean,press_err,alt_mean,alt_err,voc_mean,voc_err
1777511318.1728816,22.0383984375,6.698696247617642,65.42979608214846,17.28542089166882,945.0738898594216,132.3230454977451,660.4423310638247,1287.3119620154312,220476.4,373656.52683800395
1777511323.3022478,18.8307421875,0.026419479396867916,56.13196386958257,0.21305131253827445,1011.3217546699152,0.022239628208940796,16.066345207839284,0.18544552446101284,72637.4,12507.929110768098
1777511328.401937,18.8733984375,0.002715897389963979,55.6977477410921,0.057519922324400646,1011.2637455118784,0.005188194845692239,16.550066258841717,0.04326396544272066,112806.8,11254.833422134687
1777511333.5162108,18.8573828125,0.005772004854386481,55.5718439547317,0.008180571502914217,1011.1958543960609,0.03276207840707781,17.11622386184344,0.27321436281488587,149791.8,9329.541712217166
1777511338.6398497,18.833710937499998,0.005602439566971616,55.58305589276239,0.01041790850284286,1011.094954877533,0.017130044664606655,17.957694209351985,0.14286474480137124,181052.2,7946.274785080112
1777511343.6905222,18.8166796875,0.004635782405984043,55.622500773894444,0.016184156342684795,1011.0870573053123,0.006562702155496462,18.02355972229534,0.05473354970852408,208577.2,7108.836540531791
1777511348.7967095,18.8056640625,0.001540865853384374,55.66274450622702,0.008655603294761696,1011.0671366842877,0.0538817389344382,18.189710609353206,0.44939316493190085,232493.6,5814.15598689956
1777511353.9634361,18.8214453125,0.006149583954423515,55.69740558686537,0.013295853379742026,1010.921919149584,0.02195282237499006,19.400921317622867,0.1831124597656955,253305.0,5903.282408965371
1777511359.024767,18.854218749999998,0.011746711433085234,55.723886670394755,0.008955403221765128,1011.0098478384225,0.020836555261301435,18.66751576073379,0.17379002524535478,270898.0,3971.5051051207274
1777511364.1349013,18.898945312499997,0.014840151702022757,55.74673759563641,0.009977689314153503,1011.0551862192915,0.006460823426265042,18.289371216040166,0.053885161927347276,286663.2,5141.139850266671
1777511369.2452736,18.970937499999998,0.02323893753538321,55.77841508578352,0.009829713714142227,1011.0134747345468,0.010580440938299834,18.637264174686898,0.08824708011124323,301635.6,4213.191028187542
1777511374.3817883,19.0548828125,0.024392208969226774,55.73213502309834,0.030198115608533124,1010.9973177887847,0.0016991683497529161,18.772023197733677,0.01417226471872378,314661.0,4112.812614258034
1777511379.4831655,19.1330859375,0.019064501047635955,55.61471849261301,0.038167654938617845,1010.9898728082829,0.0020716836835748286,18.834119746407882,0.017279398573677014,325664.4,2820.9746259050257
1777511384.6136942,19.1974609375,0.016414432483336013,55.460372238421314,0.04415133452487892,1010.997998480056,0.003374492565973624,18.766345785072282,0.028145621527809726,336533.2,2609.044530091428
1777511389.714692,19.2519140625,0.013773838532873905,55.31523611427789,0.036928529302759305,1010.9965653551997,0.0018673947075982219,18.778299025439708,0.015575395062879832,345546.0,3148.6025471627886
1777511394.823369,19.2898828125,0.007552913927025223,55.160230098052104,0.04104010041018145,1011.0366152771956,0.03880548072007354,18.444264760819543,0.32365246500079403,355063.2,4092.0760207992225
