timestamp,temp_mean,temp_err,hum_mean,hum_err,press_mean,press_err,alt_mean,alt_err,voc_mean,voc_err
1777513188.512839,20.05203125,0.022427250553351624,57.62983217881863,0.16980083224676862,1009.5297987765287,0.00895800307916881,31.019360623096,0.07480395667400976,51887.2,5131.767001725624
1777513193.588041,20.1175390625,0.017100454295408976,57.19888606910234,0.11493732050353093,1009.5387464829633,0.002952390451007908,30.944642674590153,0.02465379470423753,70497.6,4982.999522376056
1777513198.6852508,20.171796875000002,0.013979791497461704,56.83429483964444,0.07389359339761493,1009.5373203891055,0.004825202690900377,30.95655126609996,0.040292676110106444,87561.2,4541.819212606332
1777513203.7942772,20.2157421875,0.011299127757748554,56.54763797082294,0.07798813707109184,1009.5335910748694,0.0037992751551041925,30.987692798095054,0.03172580963670601,100958.8,4366.488447253697
1777513208.9512932,20.25171875,0.008463501602470377,56.201421355516025,0.11920865979085425,1009.5318421851723,0.000749235467438092,31.00229685107256,0.0062564960391741035,116178.4,4393.647896679933
1777513214.038066,20.2796875,0.007519505884697194,55.81420553925081,0.10639795948886377,1009.529620749175,0.0013165881426322444,31.020846980771513,0.010994185563026287,130032.2,3701.5586662918095
1777513219.111057,20.3051171875,0.006966498725485437,55.46000642816889,0.08764017163563335,1009.5309894194352,0.003289521860639922,31.009417911205993,0.027469160523430593,143074.0,3512.321397594474
1777513224.2287536,20.328828124999998,0.006080464283131977,55.1726100619253,0.07314515658005573,1009.5366437178398,0.004940055338218534,30.96220179238872,0.04125177900862204,155143.4,3412.8754211075448
1777513229.3197618,20.353828125,0.0076076663250996225,54.95991540962655,0.03944870378958748,1009.534210486537,0.005764568694542301,30.98252047023085,0.048137016031164444,166053.8,2971.175215297812
1777513234.4040558,20.3793359375,0.005877056654641493,54.93208028811135,0.01666120191796234,1009.5384357666159,0.0035343129993466367,30.9472373111577,0.029513106995063088,176433.2,3087.084670040652
1777513239.5423434,20.401718749999997,0.006715342522561041,54.88693655771577,0.021411027604619055,1009.5398027662886,0.0023780743160147647,30.935822219230353,0.01985801350312328,185861.8,1880.2718314116178
