timestamp,cps,cps_err,usv_hr
1777512257.2805061,14.0,1.6733200530681511,0.175476
1777512262.3115141,10.8,1.469693845669907,0.13536720000000002
1777512267.376269,10.6,1.4560219778561037,0.1328604
1777512272.4285553,8.6,1.3114877048604001,0.1077924
1777512277.4822094,9.8,1.4,0.1228332
1777512282.5279553,10.0,1.4142135623730951,0.12534
1777512399.1706223,12.0,1.5491933384829668,0.150408
1777512404.1958947,11.2,1.4966629547095764,0.1403808
1777512409.2139254,10.2,1.4282856857085702,0.12784679999999998
1777512414.2641451,10.2,1.4282856857085702,0.12784679999999998
1777512419.3186357,9.2,1.3564659966250536,0.1153128
1777512424.345509,7.4,1.2165525060596438,0.0927516
1777512429.420508,8.4,1.2961481396815722,0.10528560000000001
1777512434.4527798,8.8,1.3266499161421599,0.11029920000000001
1777512439.5228524,11.0,1.4832396974191326,0.137874
1777512444.5641294,9.2,1.3564659966250536,0.1153128
1777512449.566835,9.0,1.3416407864998738,0.112806
1777512454.6297522,9.8,1.4,0.1228332
1777512459.6833162,11.0,1.4832396974191326,0.137874
1777512464.7306087,12.8,1.6,0.1604352
1777512469.79496,7.2,1.2,0.0902448
1777512474.824778,9.0,1.3416407864998738,0.112806
1777512479.873263,11.8,1.5362291495737215,0.1479012
1777512484.9103968,10.8,1.469693845669907,0.13536720000000002
1777512489.9883282,10.8,1.469693845669907,0.13536720000000002
1777512495.016777,10.2,1.4282856857085702,0.12784679999999998
1777512500.0786972,12.2,1.5620499351813308,0.1529148
1777512505.0684938,12.4,1.5748015748023623,0.1554216
1777512510.1297467,10.0,1.4142135623730951,0.12534
1777512515.1934345,10.6,1.4560219778561037,0.1328604
1777512519.2169974,8.0,1.2649110640673518,0.100272
1777512524.2567608,9.2,1.3564659966250536,0.1153128
1777512529.3005714,11.4,1.50996688705415,0.1428876
1777512534.343139,8.2,1.2806248474865698,0.10277879999999999
1777512539.3787007,11.8,1.5362291495737215,0.1479012
1777512544.4249253,8.8,1.3266499161421599,0.11029920000000001
1777512549.5006478,10.6,1.4560219778561037,0.1328604
1777512554.5144224,11.0,1.4832396974191326,0.137874
1777512559.5952032,9.6,1.3856406460551018,0.1203264
1777512564.6305764,10.6,1.4560219778561037,0.1328604
1777512569.675151,10.2,1.4282856857085702,0.12784679999999998
1777512574.694665,9.2,1.3564659966250536,0.1153128
1777512579.7648776,9.4,1.3711309200802089,0.11781960000000001
1777512584.8150985,9.6,1.3856406460551018,0.1203264
1777512589.8626704,7.0,1.1832159566199232,0.087738
1777512594.8924284,11.0,1.4832396974191326,0.137874
1777512599.9581661,10.0,1.4142135623730951,0.12534
1777512604.9699585,11.8,1.5362291495737215,0.1479012
1777512610.018203,9.0,1.3416407864998738,0.112806
1777512615.078893,8.6,1.3114877048604001,0.1077924
1777512620.1037514,11.2,1.4966629547095764,0.1403808
1777512625.1365528,9.4,1.3711309200802089,0.11781960000000001
1777512630.2304919,12.2,1.5620499351813308,0.1529148
1777512635.2279177,11.6,1.5231546211727818,0.1453944
1777512639.3021994,9.6,1.3856406460551018,0.1203264
1777512644.357934,8.6,1.3114877048604001,0.1077924
1777512649.3923779,8.6,1.3114877048604001,0.1077924
1777512654.442424,11.6,1.5231546211727818,0.1453944
1777512659.462212,13.0,1.6124515496597098,0.162942
1777512664.5108259,10.0,1.4142135623730951,0.12534
1777512669.5738447,10.2,1.4282856857085702,0.12784679999999998
1777512674.5919275,11.6,1.5231546211727818,0.1453944
1777512679.6331544,10.2,1.4282856857085702,0.12784679999999998
1777512684.7170215,10.0,1.4142135623730951,0.12534
1777512689.73732,10.8,1.469693845669907,0.13536720000000002
1777512694.8029795,8.2,1.2806248474865698,0.10277879999999999
1777512699.8582904,9.8,1.4,0.1228332
1777512704.9079347,12.2,1.5620499351813308,0.1529148
1777512709.9463632,10.2,1.4282856857085702,0.12784679999999998
1777512714.960312,9.4,1.3711309200802089,0.11781960000000001
1777512719.996213,11.4,1.50996688705415,0.1428876
1777512725.043471,11.4,1.50996688705415,0.1428876
1777512730.09894,9.4,1.3711309200802089,0.11781960000000001
1777512735.138114,8.2,1.2806248474865698,0.10277879999999999
1777512740.1831112,13.0,1.6124515496597098,0.162942
1777512745.2134387,10.2,1.4282856857085702,0.12784679999999998
1777512750.2908041,9.8,1.4,0.1228332
1777512755.3334403,11.6,1.5231546211727818,0.1453944
1777512759.3663034,8.6,1.3114877048604001,0.1077924
1777512764.4181805,10.0,1.4142135623730951,0.12534
1777512769.426225,11.0,1.4832396974191326,0.137874
1777512774.4695444,7.0,1.1832159566199232,0.087738
1777512779.5193942,13.2,1.624807680927192,0.16544879999999998
1777512784.6132832,9.0,1.3416407864998738,0.112806
1777512789.6256568,7.6,1.2328828005937953,0.0952584
1777512794.6731386,10.8,1.469693845669907,0.13536720000000002
1777512799.7227335,7.6,1.2328828005937953,0.0952584
1777512804.7662752,9.4,1.3711309200802089,0.11781960000000001
1777512809.7893941,11.4,1.50996688705415,0.1428876
1777512814.8623347,11.8,1.5362291495737215,0.1479012
1777512819.9102561,11.6,1.5231546211727818,0.1453944
1777512824.94386,9.8,1.4,0.1228332
1777512829.982995,11.2,1.4966629547095764,0.1403808
1777512835.048656,11.0,1.4832396974191326,0.137874
1777512840.0789044,9.8,1.4,0.1228332
1777512845.1158977,8.8,1.3266499161421599,0.11029920000000001
1777512850.1539187,8.2,1.2806248474865698,0.10277879999999999
1777512855.2442107,10.6,1.4560219778561037,0.1328604
