timestamp,cps,cps_err,usv_hr
1777514920.2036004,8.6,1.3114877048604001,0.1077924
1777514925.219607,10.4,1.4422205101855956,0.13035360000000001
1777514930.2358327,8.4,1.2961481396815722,0.10528560000000001
1777514935.311364,6.2,1.1135528725660042,0.0777108
1777514940.3811276,5.0,1.0,0.06267
1777514945.406631,7.8,1.2489995996796797,0.0977652
1777514950.4343352,6.0,1.0954451150103321,0.075204
1777514955.5014744,6.8,1.1661903789690602,0.0852312
1777514960.5647445,6.2,1.1135528725660042,0.0777108
1777514965.6068316,6.4,1.131370849898476,0.0802176
1777514970.6333055,6.8,1.1661903789690602,0.0852312
1777514975.6785383,6.8,1.1661903789690602,0.0852312
1777514980.7677956,8.2,1.2806248474865698,0.10277879999999999
1777514985.7989886,7.8,1.2489995996796797,0.0977652
1777514990.857505,5.8,1.0770329614269007,0.0726972
1777514995.9008558,7.4,1.2165525060596438,0.0927516
1777515000.9459505,5.0,1.0,0.06267
1777515005.9527586,8.8,1.3266499161421599,0.11029920000000001
1777515010.9988806,6.8,1.1661903789690602,0.0852312
1777515016.0803866,8.6,1.3114877048604001,0.1077924
1777515021.1336882,7.6,1.2328828005937953,0.0952584
1777515026.1893356,7.6,1.2328828005937953,0.0952584
1777515030.1869833,5.0,1.0,0.06267
1777515035.2185805,7.2,1.2,0.0902448
1777515040.2736056,7.4,1.2165525060596438,0.0927516
1777515045.3246021,6.8,1.1661903789690602,0.0852312
1777515050.3843882,7.6,1.2328828005937953,0.0952584
1777515055.4487522,6.6,1.1489125293076057,0.08272439999999999
1777515060.4993284,7.8,1.2489995996796797,0.0977652
1777515065.5152335,5.2,1.0198039027185568,0.06517680000000001
1777515070.579564,8.2,1.2806248474865698,0.10277879999999999
1777515075.5917792,7.4,1.2165525060596438,0.0927516
1777515080.6414871,6.2,1.1135528725660042,0.0777108
1777515085.6787162,6.6,1.1489125293076057,0.08272439999999999
1777515090.7551186,8.2,1.2806248474865698,0.10277879999999999
1777515095.7956462,10.0,1.4142135623730951,0.12534
1777515100.8518202,6.6,1.1489125293076057,0.08272439999999999
1777515105.893826,7.0,1.1832159566199232,0.087738
1777515110.912671,7.8,1.2489995996796797,0.0977652
1777515115.9946578,7.0,1.1832159566199232,0.087738
1777515121.037902,5.8,1.0770329614269007,0.0726972
1777515126.0837278,8.6,1.3114877048604001,0.1077924
1777515131.1390812,5.4,1.0392304845413265,0.06768360000000001
1777515136.1817598,7.4,1.2165525060596438,0.0927516
1777515141.2190552,7.8,1.2489995996796797,0.0977652
1777515146.282496,6.2,1.1135528725660042,0.0777108
1777515150.2909997,6.4,1.131370849898476,0.0802176
1777515155.3425133,9.6,1.3856406460551018,0.1203264
1777515160.4083135,8.4,1.2961481396815722,0.10528560000000001
1777515165.4291284,7.6,1.2328828005937953,0.0952584
1777515170.4991214,6.8,1.1661903789690602,0.0852312
1777515175.5518708,7.6,1.2328828005937953,0.0952584
1777515180.614439,6.6,1.1489125293076057,0.08272439999999999
1777515185.656826,5.6,1.0583005244258363,0.0701904
1777515190.696374,8.4,1.2961481396815722,0.10528560000000001
1777515195.752238,9.8,1.4,0.1228332
1777515200.7736933,6.6,1.1489125293076057,0.08272439999999999
1777515205.8003,6.2,1.1135528725660042,0.0777108
1777515210.885393,7.2,1.2,0.0902448
